@relation grafo
@attribute degree_H numeric
@attribute degree_L numeric
@attribute short_path numeric
@attribute clustering_H numeric
@attribute clustering_L numeric
@attribute betweenness_centrality_H numeric
@attribute betweenness_centrality_L numeric
@attribute closeness_centrality_H numeric
@attribute closeness_centrality_L numeric
@attribute eccentricity_H numeric
@attribute eccentricity_L numeric
@attribute eigenCentrality_H numeric
@attribute eigenCentrality_L numeric
@attribute common_neighbors numeric
@attribute has_edge {True,False}


@data
13,10,5,0.0,0.0,0.0006353774905180366,0.0003119125424097427,0.24156258304544245,0.2306414780984015,6,6,0.014004579220844825,0.008867862736025597,0,False
14,14,3,0.0,0.0,0.0006560098445804369,0.0006464166592895194,0.23991074427755651,0.23954290642518328,6,6,0.012999290957504774,0.012942165149911795,0,False
11,8,5,0.0,0.0,0.0003655561560319677,0.00021791602913247678,0.23404255319148937,0.22702813159866495,6,6,0.010308410822298279,0.007528817194640559,0,False
9,2,5,0.0,0.0,0.00027895762415006614,5.9605326363369905e-06,0.23033863165169316,0.19979618750749312,7,6,0.008510783918202177,0.0017358825152062637,0,False
11,5,5,0.0,0.0,0.00038472645649771675,7.422486838673317e-05,0.23119075144508672,0.21525909022410714,6,6,0.00907510311884399,0.00407011003585476,0,False
11,11,5,0.0,0.0,0.00040956602907087064,0.0003861673203276451,0.23348511383537654,0.2334469555472544,6,6,0.010092029185818602,0.009987640678317599,0,False
10,8,5,0.0,0.0,0.0003590025918259831,0.00023586975920208929,0.23468525559780312,0.22734300395616389,6,6,0.010525180221683396,0.007718014297125523,0,False
7,5,4,0.0,0.0,0.00018200763233630613,8.586066621440784e-05,0.22747230247742112,0.22161395420997806,6,6,0.007774454177000098,0.00588876953089453,0,False
13,7,4,0.01282051282051282,0.0,0.0005285416380366768,0.00016100554743077064,0.23883342091434576,0.2187151387886344,6,6,0.013006495826129694,0.005021600659884221,0,False
12,9,4,0.0,0.0,0.0004673228584191047,0.00026333180319333097,0.23946259220231822,0.23239976757699013,6,6,0.013093693572478927,0.009760684474021982,0,False
16,5,5,0.0,0.0,0.0008002909965986334,8.455222644501985e-05,0.24341496664881446,0.22076259024573333,6,6,0.015189835127266271,0.005449644455746791,0,False
17,10,4,0.0,0.0,0.000916574259207622,0.00032424515516241544,0.24325507845760858,0.23300088549191406,6,6,0.015664557985956788,0.01054736988529897,0,False
8,5,4,0.0,0.0,0.00018744535776445538,8.50168160592052e-05,0.22483810037776578,0.21620394395433315,6,6,0.0066863072810714585,0.0042224703059272495,0,False
16,11,4,0.008333333333333333,0.0,0.0008593624781838833,0.00044623986941277893,0.24539832130761302,0.23724108477471706,6,6,0.01700193761759755,0.011868261775398887,0,False
7,6,5,0.0,0.0,0.00014523631791147907,9.91632456042215e-05,0.22044136775502104,0.21702986629623197,6,6,0.00550585549113197,0.004514372783072056,0,False
5,5,5,0.0,0.0,8.362027809699964e-05,7.900453038145375e-05,0.21832354418218738,0.21584923581728693,6,6,0.004799625793838713,0.004093153655616098,0,False
12,11,4,0.0,0.0,0.0004253281736341938,0.0003897636128156893,0.23215695379614582,0.2315440904038533,6,6,0.009791221117115124,0.009412947293604047,0,False
11,9,5,0.0,0.0,0.0004355386216585801,0.0002661296292763328,0.23640533383771514,0.23114799574645153,6,6,0.011594239983170803,0.009205765063347747,0,False
12,7,4,0.0,0.0,0.00044854977054887527,0.00015056925117901943,0.23356146784704865,0.22422801785033525,6,6,0.010151431859967077,0.006771802204074205,0,False
12,7,5,0.0,0.0,0.0005040208016930028,0.00016324428420845646,0.23862253299286448,0.22697144413674128,6,6,0.012316060281054428,0.007776465188987167,0,False
7,7,4,0.0,0.0,0.0001833399312875474,0.00016364130818750545,0.22826682494749337,0.2243487625928336,6,6,0.008065958418990963,0.006718748185810603,0,False
10,8,4,0.0,0.0,0.000317522722467952,0.0002179067879606473,0.2326809857352291,0.23104651431476303,6,6,0.00986846480809266,0.009415946946861181,0,False
5,5,6,0.0,0.0,9.562643414148976e-05,9.188390688977324e-05,0.2214666991516977,0.21924266011796434,6,6,0.005681501200846504,0.005035180995276608,0,False
14,7,4,0.0,0.0,0.0006876155267281329,0.00012783386819438766,0.24219450163497638,0.21863861981501323,6,6,0.014741209071581593,0.0049272347155745865,0,False
9,6,5,0.0,0.0,0.00028799764600159273,0.00010476012701515608,0.2293611652712467,0.21815206719755645,6,6,0.008384565689196932,0.004622780447334236,0,False
7,7,4,0.0,0.0,0.00018185597893433163,0.00016454684000249487,0.22699720765511136,0.2266421868625051,6,6,0.007665185693554314,0.007027060078516907,0,False
8,7,5,0.0,0.0,0.00026698261430047954,0.00016573470506424056,0.23283811475409835,0.22602739726027396,6,6,0.009987103470475097,0.0072876597683995134,0,False
8,7,5,0.0,0.0,0.00020495541471144446,0.00017274034406270536,0.2274567788898999,0.22508103727714748,6,6,0.007646219802743639,0.007008649972369351,0,False
13,8,5,0.01282051282051282,0.0,0.0005631528172467809,0.00021163597831297634,0.23858837003984823,0.22941378914764254,6,6,0.012849999011710515,0.008314885530426011,0,False
12,8,4,0.0,0.0,0.0004832659201076416,0.00020583690403199728,0.23834382151029748,0.22263537584609905,6,6,0.012243452222351014,0.0060161841722779445,0,False
14,12,4,0.015151515151515152,0.0,0.000639954749004961,0.0004819642953018999,0.24277077718697648,0.23738189069844737,6,6,0.015212705371552894,0.011688640289333562,0,False
12,10,4,0.0,0.0,0.00045391730716849216,0.0003347294927402241,0.23729738709447754,0.2355699005795599,6,6,0.012027220560487767,0.010978862884551169,0,False
13,9,4,0.0,0.0,0.0005617849800554207,0.0002722584668167132,0.23839496459480725,0.22603250672513958,6,6,0.01245181438948529,0.007155975434478802,0,False
11,8,5,0.0,0.0,0.0004348865388059039,0.00024157965520854994,0.23662911775842485,0.23231877323420075,6,6,0.011670231496119256,0.009515817426469595,0,False
9,4,5,0.0,0.0,0.00035356043684754566,5.585567812775889e-05,0.23626568370312612,0.2170110252626096,6,6,0.011310610744393199,0.00480013375437927,0,False
10,8,4,0.0,0.0,0.0003183847553274244,0.00021428542350106848,0.23486716933267565,0.22892007600906614,6,6,0.01060969438703897,0.008231911399119062,0,False
11,7,5,0.0,0.0,0.00047414239271143763,0.00015004221758919064,0.23921624919256443,0.22427831236121393,6,6,0.01302639708925579,0.006426583915544543,0,False
7,6,5,0.0,0.0,0.00015881759025018478,0.0001408677817730546,0.22713127228948504,0.2200823190192151,7,6,0.007934411168577219,0.005476298430814493,0,False
8,7,5,0.0,0.0,0.0002291706413155507,0.00018217542644057233,0.2305457563809919,0.22448979591836735,6,6,0.008602379424182746,0.006651387610967066,0,False
9,8,5,0.0,0.0,0.00027759109722211994,0.00021982139963719775,0.2287786573925777,0.2275085324232082,6,6,0.007880790430620375,0.007689738810930834,0,False
10,9,5,0.0,0.0,0.00031626564112194875,0.00024113216747413785,0.23446513154809362,0.22970365265334253,6,6,0.01067480742669209,0.008388423281612043,0,False
10,6,5,0.0,0.0,0.0003079014142509596,0.00011815034693853333,0.22998895942589015,0.2202325888727369,6,6,0.008681963930481922,0.005363374128056795,0,False
13,11,5,0.0,0.0,0.0005783942489641738,0.0003815138107744958,0.2400144023043687,0.2339002081920045,6,6,0.013156952451661631,0.010048961641296554,0,False
8,5,5,0.0,0.0,0.0002238554764076252,8.276092327714587e-05,0.22966144517433046,0.2187582042530848,6,6,0.008532354065431265,0.004997748873423841,0,False
15,12,4,0.0,0.0,0.0007019241304283811,0.0004246091794100125,0.2388049007666404,0.23563651788660037,6,6,0.012670854900240976,0.011277832809199216,0,False
11,9,4,0.0,0.0,0.0003583295475368621,0.0002901074125636845,0.2281730637579298,0.22722934278701937,6,6,0.008075092242765328,0.007447171820991857,0,False
14,14,5,0.0,0.0,0.0007063296204845795,0.0006903960916030565,0.24384831118156322,0.242570534436331,6,6,0.015538701304795828,0.015375153817282279,0,False
8,5,4,0.0,0.0,0.00020144370754268738,8.477514690158229e-05,0.2274619531836484,0.22099191088715026,7,6,0.007598773815833947,0.005555562963959319,0,False
13,12,4,0.0,0.0,0.0005722118567421348,0.0005171985905501513,0.24216517316541536,0.2380204241948154,6,6,0.014613451420500091,0.012132650691134542,0,False
9,8,5,0.0,0.0,0.00024933572391608034,0.00020454476904156732,0.2298515010804101,0.22695083753234374,6,6,0.008411951603929331,0.007679581927873558,0,False
11,7,4,0.0,0.0,0.00038309650454955836,0.00017482802388306534,0.2343552243003797,0.22586401626383557,6,6,0.01034919470882819,0.007202209054755389,0,False
12,10,4,0.0,0.0,0.0004947450712981501,0.0003709015067082368,0.2403605769230769,0.23452012383900928,6,6,0.013733887251730794,0.010532377535811063,0,False
7,5,5,0.0,0.0,0.00017521538331072446,6.680132592675835e-05,0.226827276439363,0.2152127590882676,6,6,0.00744641463733824,0.00402980412284795,0,False
4,4,5,0.0,0.0,4.82231191016489e-05,4.2838551428023786e-05,0.21884438608010506,0.20992190124286195,6,6,0.005068054989066963,0.002969613827657048,0,False
19,6,5,0.0,0.0,0.001290017448486524,0.00014101952097072268,0.25312642397853274,0.22651383005232992,6,6,0.022149637447554132,0.007527294630203482,0,False
6,3,5,0.0,0.0,0.00012023851871355816,3.311075883816495e-05,0.2222197528669215,0.2019877583176777,7,6,0.005714786703749184,0.0019710291476715104,0,False
10,6,4,0.0,0.0,0.0003311050516780833,0.00011489123137070456,0.23422895827965048,0.22191397754005948,6,6,0.010547150132206485,0.0058746820615335925,0,False
13,5,4,0.0,0.0,0.0005374593800254782,7.324827341186037e-05,0.23891902224558553,0.21488438064127913,6,6,0.013085709512193804,0.004116283857026955,0,False
15,9,5,0.0,0.0,0.000740353813523515,0.0002722584668167132,0.24403280128862206,0.22603250672513958,6,6,0.015856596287821417,0.007155975434478802,0,False
13,10,4,0.0,0.0,0.0005371006835450273,0.0003333609411746101,0.23828702159096327,0.23293574989516844,6,6,0.0124169258137971,0.009965735447483044,0,False
13,8,5,0.0,0.0,0.0004930692290195952,0.00022573515776170335,0.236394155752045,0.2308278313864906,6,6,0.01149131759074923,0.009173820197400689,0,False
18,11,4,0.0,0.0,0.0010541933545729228,0.0004039910668860597,0.2472368518655886,0.23800342759211654,6,6,0.01827827301223489,0.012192287986387535,0,False
9,5,4,0.0,0.0,0.0003145958267601654,8.265565070353083e-05,0.23178025034770514,0.2179666041766578,6,6,0.009173596111511834,0.004616269128694049,0,False
10,8,3,0.03571428571428571,0.0,0.00035467772579278863,0.00019336955504972305,0.23066276038662945,0.22794419368075503,6,6,0.009079391064976046,0.008117530425269985,0,False
12,8,4,0.030303030303030304,0.0,0.0005375341931131636,0.00022472014080282727,0.24158009180961584,0.22421796165489405,6,6,0.014824452541320046,0.0064995329704884645,0,False
11,6,5,0.0,0.0,0.00043527615018558105,9.713048155830881e-05,0.23577542502770638,0.2174783043695761,6,6,0.010964754501862501,0.004649486818207338,0,False
10,8,3,0.0,0.0,0.000316444537276912,0.00017143017956901412,0.23173727635116342,0.22256599741797622,6,6,0.008981985253779223,0.0062307676373134415,0,False
9,8,4,0.0,0.0,0.00024059073944174793,0.0002004785719032504,0.22915091096596768,0.22743091095189355,6,6,0.008588264562498227,0.007730687562225012,0,False
10,9,5,0.0,0.0,0.000318383137411838,0.00026856808974751086,0.2292665031068718,0.22747230247742112,6,6,0.008290827212847358,0.007685954827249597,0,False
7,6,5,0.0,0.0,0.00015183597120400915,0.00012670352491363034,0.22529911448592865,0.2200193636403644,6,6,0.007005185387083654,0.0050315524690959824,0,False
12,8,5,0.0,0.0,0.0004693395377049244,0.00024274923807270546,0.23907325937260904,0.23059360730593606,6,6,0.012849783258253695,0.008746684422498962,0,False
10,9,5,0.0,0.0,0.0002934937608197848,0.00025783677527026807,0.23106253177427555,0.22735851201709906,6,6,0.009043124702070885,0.007445176912860728,0,False
11,7,5,0.0,0.0,0.00040400729930165676,0.00014994161739053066,0.23477893352743667,0.22159921989273526,6,6,0.010510678895763821,0.005667074275810036,0,False
11,5,5,0.0,0.0,0.00043886755100086734,7.617523123802608e-05,0.23958882445967317,0.21735538986587832,6,6,0.013027132821726763,0.0044638921713109556,0,False
10,7,5,0.0,0.0,0.0003143201350011271,0.00017213375524177053,0.2302749758187094,0.225456595264938,6,6,0.00875998472308329,0.007086265375431094,0,False
9,6,5,0.0,0.0,0.00024835922558433894,0.00012130704914472514,0.229329602532052,0.2188156512605042,6,6,0.008525613589010264,0.004960412941751922,0,False
10,8,4,0.0,0.0,0.0003342109308334941,0.00023399317115627453,0.23187700013914012,0.22942431682077874,6,6,0.00932366731037442,0.00839192554510231,0,False
12,12,4,0.015151515151515152,0.0,0.0004798915085210611,0.00046035937279133505,0.23682527652116245,0.23668512995313165,6,6,0.011977070443085061,0.011810982601910927,0,False
8,7,5,0.0,0.0,0.00022870444197498153,0.00017421147814807923,0.22838152665478964,0.22543118025025363,6,6,0.008103463701390616,0.006894238914656781,0,False
19,10,4,0.0,0.0,0.0011490328036153775,0.00035320215029988473,0.2473285841495993,0.23236196319018404,6,6,0.018218246102772444,0.009376163163330795,0,False
9,7,4,0.027777777777777776,0.0,0.0003183959985190971,0.0001626995332622257,0.23478444632290787,0.22493420016646795,6,6,0.010948116349208848,0.007054642362104124,0,False
10,9,5,0.0,0.0,0.00033148772575770225,0.000238933625071346,0.23448162652721433,0.22789743589743588,6,6,0.010800724075314239,0.007963703653963514,0,False
6,6,3,0.0,0.0,0.00011364878333820953,0.0001120064088032343,0.21831401061112202,0.21800937534067372,6,6,0.0047704918336687165,0.0046593740582757314,0,False
11,8,4,0.0,0.0,0.000376364438081968,0.00019301573849358453,0.23436071721551624,0.22434372896567198,6,6,0.010570326866516518,0.006377287472662134,0,False
8,8,5,0.03571428571428571,0.0,0.00020895356799608284,0.0001964631095509974,0.22910890635382536,0.22352125899763045,6,6,0.00843039034822153,0.006224259252794095,0,False
16,7,3,0.0,0.0,0.0007995207075740785,0.0001672329860784591,0.24556104030059678,0.22291829227510868,6,6,0.017385529627999056,0.006269698155202461,0,False
13,8,5,0.0,0.0,0.0005642882408461289,0.00022414624001094278,0.24002592539248163,0.22977755308392314,6,6,0.013522705445210278,0.00842497790543551,0,False
9,9,4,0.0,0.0,0.0002722196484593889,0.0002696727713481052,0.23123352296378522,0.22984093416697315,6,6,0.009471435844917928,0.008730711846177491,0,False
17,11,4,0.0,0.0,0.000916574259207622,0.0004004253282526558,0.24325507845760858,0.23459715639810427,6,6,0.015664557985956788,0.010627925471000296,0,False
11,9,4,0.0,0.0,0.00035210867004273295,0.000288624795424566,0.2318608695652174,0.22820951728859978,6,6,0.009348047989689169,0.007775442006946982,0,False
10,6,4,0.0,0.0,0.0003510076647928769,0.00010269634021345876,0.23186624617382431,0.2191273476364752,6,6,0.009249523090681614,0.004941314379209592,0,False
9,8,3,0.0,0.0,0.0002604149666227728,0.00017965292059077978,0.2293401224798734,0.22319694636040982,6,6,0.008436766489222926,0.006095165566122776,0,False
10,10,5,0.0,0.0,0.00035503770872814583,0.0003079672724703247,0.23303346695254964,0.22624219386369807,6,6,0.009635152459149135,0.007470529403286439,0,False
6,5,5,0.0,0.0,9.697366046914617e-05,8.76589703872657e-05,0.22107008622595622,0.21697335300755144,6,6,0.005801046513272789,0.004574622943233391,0,False
11,8,5,0.0,0.0,0.00039287506471616504,0.0002560236790948154,0.23396588436249618,0.22690448635033017,6,6,0.010346360889098757,0.007528577644210851,0,False
16,9,4,0.0,0.0,0.0007685812602539646,0.00029901276544562,0.24601417183348095,0.22669357032737825,6,6,0.01691636640578499,0.007593896875955355,0,False
20,3,5,0.0,0.0,0.00137182572249805,2.614089260323753e-05,0.25313924050632913,0.2049059387679823,7,6,0.022385982512271647,0.002239105191650186,0,False
10,8,5,0.0,0.0,0.00033726380464205917,0.0002334804911676868,0.2337744318713177,0.22848590101000868,6,6,0.010362480489230316,0.008192148630220842,0,False
10,7,4,0.0,0.0,0.00032717680110499244,0.00013934453810968492,0.232248623789283,0.22159430888903664,6,6,0.00952775469271892,0.005732584144313669,0,False
9,8,5,0.0,0.0,0.00025664742947444514,0.00018659174778595805,0.22616031846557497,0.22413252039809917,6,6,0.007379795759954868,0.006375897899876838,0,False
9,3,5,0.0,0.0,0.00025141072054774124,2.825029635614503e-05,0.23039170506912443,0.21100278551532034,7,6,0.009206226294774971,0.0032351555713939295,0,False
10,10,4,0.0,0.0,0.00035354766327952485,0.000317522722467952,0.23382363257956645,0.2326809857352291,6,6,0.010293404355963456,0.00986846480809266,0,False
11,10,5,0.0,0.0,0.00039139835371112023,0.0003848411922690372,0.23543123543123542,0.23422895827965048,6,6,0.010817979726030682,0.01079517392658863,0,False
9,8,5,0.0,0.0,0.00023620262332742104,0.00020680813912090395,0.22953491575226115,0.22680155147775988,6,6,0.008780672104681116,0.0076343499966882115,0,False
9,4,5,0.0,0.0,0.00033048306775447175,3.624161740344679e-05,0.23721857132689617,0.2064714627901214,7,6,0.01168089368481515,0.0025128948645762976,0,False
11,7,5,0.0,0.0,0.0004364105817584159,0.00020582079433991048,0.23436621038814925,0.22762247313786196,6,6,0.010710308278995365,0.007898820628075107,0,False
13,10,4,0.0,0.0,0.0005808505195145908,0.000360657017453149,0.2423588724337688,0.2320869020263213,6,6,0.015095372883744072,0.009907700453015204,0,False
10,9,5,0.0,0.0,0.0003610007101437432,0.0002912342339906284,0.2329086208101372,0.23227559933097938,6,6,0.00966428836745297,0.00949410370495331,0,False
7,2,6,0.0,0.0,0.000124324580703826,7.2068607275145555e-06,0.21927150720378938,0.1921443532735064,7,6,0.005114057779058116,0.0011365746383829745,0,False
10,7,5,0.0,0.0,0.00035426724128616457,0.00015189673320717482,0.2337088631264024,0.22061159650516282,6,6,0.01027418783119765,0.005491698945079184,0,False
14,7,4,0.0,0.0,0.0006456079509071446,0.00015962190183002289,0.24193665464927774,0.22261059287129595,6,6,0.014481782221641823,0.006050462263400616,0,False
15,13,3,0.0,0.0,0.0007100177750184591,0.0005570218643282676,0.24108499095840868,0.24102687718452454,6,6,0.014138545640214698,0.014075611834523561,0,False
10,9,5,0.0,0.0,0.0003526037073559015,0.00026636875210288513,0.23311496048306252,0.22780397785523887,6,6,0.009990888004776075,0.0075939385650669764,0,False
9,3,5,0.0,0.0,0.00028476794234069507,2.058461910755925e-05,0.2313619325281133,0.20687728880888834,6,6,0.00935075612961246,0.002612204071712874,0,False
11,7,4,0.0,0.0,0.000467478452478008,0.0001578427469520087,0.24180793693018307,0.2235512430692184,6,6,0.014693797036023512,0.006287966203715203,0,False
14,10,4,0.0,0.0,0.0007605579561262514,0.00035087209854308766,0.2451576521355367,0.23371432578360563,6,6,0.01670055514959239,0.010139837324167351,0,False
13,12,4,0.0,0.0,0.0006195758961457306,0.0005692576122207164,0.2420830912260314,0.24203621223857474,6,6,0.014996788262859237,0.01446807328360312,0,False
9,6,4,0.06666666666666667,0.0,0.00023608571295627307,0.00010681889346497199,0.22285370419898368,0.22266016433963526,6,6,0.006563929030964571,0.006185935218303033,0,False
11,4,2,0.0,0.0,0.00043142741158984935,4.7831913396288234e-05,0.23322914722896063,0.210275067294751,6,6,0.009940921671514889,0.002966409411528617,1,False
10,9,5,0.0,0.0,0.0003034030586363415,0.00026291037866998246,0.23032271439430585,0.22878912685337727,6,6,0.008583614904563466,0.008314997662569764,0,False
14,11,4,0.01098901098901099,0.0,0.0007278115815036536,0.000343064370852063,0.24567567567567566,0.23034924437891632,6,6,0.01745717487813869,0.009103123632259812,0,False
13,9,4,0.01282051282051282,0.0,0.0004983333300994452,0.00025379642755831333,0.23365425059587794,0.22660623229461757,6,6,0.010365081419823029,0.0073351508874054715,0,False
11,7,4,0.0,0.0,0.0003979071155403262,0.0001721869406100463,0.23573095692764692,0.2250557068581332,6,6,0.01123070363288154,0.0068459791309899,0,False
16,9,4,0.0,0.0,0.0009071357746071918,0.00030993511299230616,0.24436081038148538,0.22734300395616389,6,6,0.015735106953690268,0.007385260890549355,0,False
19,7,4,0.0,0.0,0.0012708757101711852,0.00014994341740713778,0.2507208946616183,0.22369127516778523,6,6,0.020307700890868755,0.006440724510017866,0,False
9,8,4,0.0,0.0,0.0002810735160432286,0.00021861388112015773,0.2315762656908611,0.2272138523416729,6,6,0.009404326134543107,0.00755322318281496,0,False
10,9,5,0.0,0.0,0.0003030055547931536,0.0002662646393697562,0.22824598246895544,0.2280897851179342,6,6,0.00807292562844056,0.00792092726389894,0,False
11,8,5,0.0,0.0,0.00035629323570651045,0.00023636453266899285,0.23108389184192282,0.2301106943133961,6,6,0.009176054185460955,0.00874820569693286,0,False
14,11,3,0.0,0.0,0.0006361666015155812,0.00042189159024806167,0.24265294731477663,0.23419604169106453,6,6,0.015097331354155438,0.01020106742276528,0,False
13,3,5,0.01282051282051282,0.0,0.0006244017543079239,2.0584388120183217e-05,0.24114313276257085,0.20672331451963033,7,6,0.013921889016874944,0.0025825909643225173,0,False
13,11,5,0.0,0.0,0.000591919457249412,0.00041035929580650766,0.2389247311827957,0.235503320928918,6,6,0.012482629578908395,0.01121962655510143,0,False
9,5,4,0.0,0.0,0.00023491029094985304,7.034831005136681e-05,0.2265600217519373,0.2192138206213141,6,6,0.00731245338546018,0.00522658779130452,0,False
16,6,4,0.0,0.0,0.0007402001750653537,0.00011040102145858377,0.24209481381046924,0.21963756177924218,6,6,0.014929143905833225,0.004974223668501052,0,False
8,6,5,0.0,0.0,0.00020509589673963304,0.00010598390810172708,0.2255990253147421,0.21948810255509701,6,6,0.007110827112927465,0.0050903114234315885,0,False
