@relation grafo
@attribute degree_H numeric
@attribute degree_L numeric
@attribute short_path numeric
@attribute clustering_H numeric
@attribute clustering_L numeric
@attribute betweenness_centrality_H numeric
@attribute betweenness_centrality_L numeric
@attribute closeness_centrality_H numeric
@attribute closeness_centrality_L numeric
@attribute eccentricity_H numeric
@attribute eccentricity_L numeric
@attribute eigenCentrality_H numeric
@attribute eigenCentrality_L numeric
@attribute common_neighbors numeric
@attribute has_edge {True,False}


@data
10,8,7,0.4666666666666667,0.42857142857142855,0.0005180887336295533,0.00034211599884012654,0.162011082666321,0.15719473659387823,9,9,0.009595618924590116,0.008569591978361412,0,False
11,8,6,0.6071428571428571,0.4727272727272727,0.0004445362774443782,7.500421999104436e-05,0.15968506954980277,0.15692090395480227,9,9,0.020289182595964076,0.012286596667283748,0,False
10,9,7,0.6444444444444445,0.5555555555555556,0.00032236805249896824,0.00011521142109189439,0.1604126225273932,0.15631741862864648,9,9,0.014567139042900901,0.006727639312537897,0,False
12,11,7,0.43636363636363634,0.3484848484848485,0.0019420813653149383,0.0007423884839681512,0.17055572612833897,0.16530278232405893,9,8,0.011094413412211849,0.007867767527948249,0,False
10,10,7,0.5111111111111111,0.4222222222222222,0.0007076491321626038,0.00022236661982073672,0.16024038461538462,0.15717743963782696,9,9,0.00795619021583954,0.007924231872276947,0,False
10,9,7,0.5333333333333333,0.4722222222222222,0.00016247146785405636,0.00015273479901803697,0.16010696214692885,0.1557306835703272,9,9,0.00920428410792327,0.006551546810602141,0,False
10,8,7,0.3333333333333333,0.17857142857142858,0.0010599693962014024,0.0009121256882458179,0.16583464632224895,0.159902130109384,9,8,0.017145129427993087,0.008841972641484262,0,False
10,8,4,0.5555555555555556,0.5,0.000400569426350803,0.0002686903779615684,0.16140696379279731,0.15844266970907017,9,9,0.009392162592146026,0.008669744750016353,0,False
11,10,6,0.4444444444444444,0.3090909090909091,0.0012695348409716674,0.0006285096867029826,0.1664059379576621,0.16134445645684412,9,9,0.011111131637964972,0.008421361069078039,0,False
9,9,7,0.6388888888888888,0.4444444444444444,0.0005465688513561733,0.00013586937456546572,0.15993282149712093,0.1506690374299319,9,9,0.013242001627092128,0.007044156918613013,0,False
9,9,7,0.4444444444444444,0.1388888888888889,0.0014035924303376177,0.0005805015819341577,0.16715424865009446,0.15707867286665828,9,9,0.008031310130150912,0.007957064798383736,0,False
8,8,5,0.4642857142857143,0.32142857142857145,0.0004221005382717679,0.00015707939112397603,0.16223188499853977,0.16189042160481834,9,9,0.00923523344637955,0.007333985435092582,0,False
9,9,5,0.4722222222222222,0.3055555555555556,0.0010759478581219483,0.0001524920559240716,0.16635610421588526,0.1553315105946685,9,8,0.007225621896405372,0.00716720239588919,0,False
10,7,7,0.6190476190476191,0.5777777777777777,0.00011453056509280307,9.95535147286764e-05,0.16072203558741743,0.14961171876168958,9,9,0.008790783354386177,0.00740043548305946,0,False
9,9,6,0.5833333333333334,0.4444444444444444,0.000503854885504028,9.330514103141398e-05,0.16032003078452436,0.14950210819054455,9,9,0.007531270803813921,0.005815463236910958,0,False
9,9,8,0.6111111111111112,0.4722222222222222,0.00046792038348021295,0.00016026110406149459,0.16120139291932675,0.14873709576651892,9,9,0.012345924455561355,0.0071252888354858,0,False
11,10,5,0.41818181818181815,0.2,0.0021836016550761876,0.0007833574270327708,0.17049756164103264,0.16310252018595547,9,8,0.010085112652185535,0.008941806109002946,0,False
11,10,4,0.4444444444444444,0.2909090909090909,0.0013429741606565387,0.0004724036123266685,0.16554635761589404,0.15985611510791367,9,9,0.01204317952239584,0.01072459848127054,0,False
10,9,7,0.6111111111111112,0.5333333333333333,0.0003382754463243526,0.0001227277366562365,0.1540725446084625,0.14612225810694296,9,9,0.016149357767659144,0.00748432656067225,0,False
9,8,7,0.5833333333333334,0.5357142857142857,0.00014055806609181918,9.3937453910402e-05,0.15672905106743157,0.1551916808939935,9,9,0.01284840361052548,0.006776811509943567,0,False
9,9,7,0.5555555555555556,0.4722222222222222,0.00013967094987396006,0.0001271511746445304,0.15896661367249604,0.15084405690406866,9,9,0.008340955070430263,0.007172165305572781,0,False
11,9,5,0.5555555555555556,0.23636363636363636,0.001740456928239647,0.00011017174707668934,0.16879367973260406,0.15088730609042073,9,8,0.008865910774797377,0.006639776257720797,0,False
9,9,7,0.4722222222222222,0.4722222222222222,0.0004704695190953429,0.00046964168029937773,0.15798954004645357,0.15537737168430377,9,9,0.010008331714656269,0.00780966439220425,0,False
11,10,6,0.5272727272727272,0.28888888888888886,0.0010175132036715881,0.0004276205858068149,0.16645025968837396,0.15679540857129415,9,8,0.014616663325413436,0.008802359025367428,0,False
11,11,6,0.509090909090909,0.36363636363636365,0.0011662743257226768,0.00047828781846389283,0.1670732522390055,0.1593161467129792,9,8,0.011252845132558953,0.010606864066497025,0,False
9,8,6,0.4444444444444444,0.17857142857142858,0.0012184037590472726,0.0006201832332001383,0.17025370338838752,0.16458175593376567,8,8,0.012160057796317084,0.008329512902051146,0,False
8,8,7,0.5357142857142857,0.14285714285714285,0.000974930850366146,0.00010615499594156763,0.16486397361912614,0.1554474224239786,9,9,0.006107689806574293,0.005747921563498254,0,False
10,10,8,0.5777777777777777,0.5555555555555556,0.00017251123102066592,0.00010625500965551622,0.15981012658227847,0.14541673332266838,9,9,0.012359844834637727,0.005377420850351677,0,False
11,9,6,0.4722222222222222,0.38181818181818183,0.001257284775279717,0.00039730938647635064,0.16491835724888668,0.15802449624654286,9,9,0.010774078685531284,0.008781697340324154,0,False
11,9,7,0.4727272727272727,0.3611111111111111,0.0006751957214555708,0.0004901135630065006,0.16498638726177708,0.1610923151280812,9,9,0.012586727847130524,0.008360584651003783,0,False
10,9,5,0.6666666666666666,0.3611111111111111,0.0010223896897290257,8.772139762173801e-05,0.16287934320480868,0.1542389091133461,9,9,0.011695510587387804,0.00933813089137815,0,False
10,10,7,0.6222222222222222,0.37777777777777777,0.001032843163421417,0.00015674211701861734,0.16228717965364453,0.1488300785901405,9,9,0.017823253796008163,0.009261796948003997,0,False
12,10,5,0.3333333333333333,0.21212121212121213,0.001690330438162354,0.0008906556824612771,0.1680701931319651,0.15557803018515637,9,9,0.012222422927635033,0.008237615065975295,0,False
9,7,5,0.38095238095238093,0.3055555555555556,0.000958414705639252,0.000561910543022528,0.16565606361829024,0.15975140195874807,9,9,0.007929604531124216,0.005500986450194128,0,False
10,9,7,0.4222222222222222,0.4166666666666667,0.0007076491321626038,0.0004546241176223069,0.16024038461538462,0.15895903216062826,9,9,0.008041033043850588,0.007924231872276947,0,False
8,8,7,0.6071428571428571,0.17857142857142858,0.0011679996730253133,0.00014394062090689887,0.16528638730473594,0.16136789103350332,9,8,0.009685944438053328,0.006068373182652001,0,False
10,9,6,0.3611111111111111,0.28888888888888886,0.00108543878885154,0.0004165158236421934,0.16524814490406387,0.15729364942031493,9,9,0.009159286883817246,0.006767488955824945,0,False
10,9,7,0.6111111111111112,0.4444444444444444,0.0004494086172172848,0.00013665231802412347,0.15483121709507588,0.1545774974492162,9,9,0.009791241453998189,0.009516110297302193,0,False
11,10,7,0.509090909090909,0.2222222222222222,0.001420817716242866,0.0004450574998178215,0.16336099856227945,0.1549776034966444,9,9,0.012452180308285434,0.010491129626504853,0,False
10,9,7,0.5,0.4666666666666667,0.00035173395123409883,0.0003143583128367842,0.15636630907328058,0.14972149017728797,9,9,0.009005306663225982,0.0072987655074868455,0,False
10,9,6,0.4888888888888889,0.1388888888888889,0.0014035924303376177,0.00042901888729092956,0.16715424865009446,0.15687412730039693,9,9,0.011955457474528131,0.007957064798383736,0,False
9,7,6,0.5,0.47619047619047616,0.0005073167488682823,0.0001510441733221735,0.16523722175400327,0.1590728308250342,9,8,0.009363084678343637,0.006174874450031523,0,False
11,10,5,0.5111111111111111,0.38181818181818183,0.0008029113147595689,0.0005423841887617571,0.163604234501039,0.1625959411994276,9,9,0.013882531344233584,0.010520458671418821,0,False
9,8,7,0.5277777777777778,0.39285714285714285,0.0004719520783362066,0.00039751396786259253,0.16414137268742715,0.14713716026310755,9,9,0.007215171799725438,0.007188264572622414,0,False
11,10,6,0.6222222222222222,0.34545454545454546,0.0010111303037383128,0.00017110426123309613,0.16557377049180327,0.16138872748402092,9,9,0.013579198474998968,0.011646659175974112,0,False
9,9,6,0.5833333333333334,0.4444444444444444,0.0005153652380242441,9.549735615729784e-05,0.1636283301695359,0.15016670170906798,9,9,0.006801075651665774,0.006136627611997895,0,False
10,9,6,0.5555555555555556,0.4722222222222222,0.00025169354487060506,0.00023964949549332233,0.1614538760879043,0.16064715144114905,9,8,0.008007159034546952,0.007622493123762561,0,False
10,9,6,0.5277777777777778,0.4666666666666667,0.0004193992881238253,0.00010386744421208144,0.15411291441253988,0.1531850353892821,9,9,0.010572978265673414,0.00931932749185205,0,False
11,10,7,0.4222222222222222,0.38181818181818183,0.001051392464157921,0.0008426169064864821,0.1673304772742486,0.16181444500186104,9,9,0.011943905571109954,0.010878920698462928,0,False
10,10,4,0.5555555555555556,0.5111111111111111,0.00044233096579434397,0.00019870563720503578,0.15694799792807923,0.15414617602170594,9,9,0.010022278110256543,0.008735337420513245,0,False
10,9,6,0.6222222222222222,0.6111111111111112,0.00013427418180890307,0.00010232297494444102,0.1602455206897657,0.1585079737484544,9,9,0.01483130063688368,0.010440260792051034,0,False
10,9,7,0.5833333333333334,0.5333333333333333,0.0005342904727849594,0.00024789094646704337,0.1641952805556924,0.16393146979260595,9,9,0.012462351109787873,0.00973492334727546,0,False
12,9,4,0.6388888888888888,0.3484848484848485,0.001541841412785038,5.710113343080344e-05,0.16607979271168988,0.15425794507867943,9,9,0.010615842538752668,0.010428284818598902,0,False
11,9,7,0.6111111111111112,0.36363636363636365,0.0010446877902783203,7.648711091554582e-05,0.16153995282561634,0.1512982689747004,9,9,0.00994058920806388,0.008621118232726403,0,False
10,10,7,0.5111111111111111,0.4888888888888889,0.0006841104619959272,0.00043627909984744626,0.1665389740173218,0.15208298477497073,9,8,0.010961243175903196,0.009185470220765596,0,False
10,9,7,0.6111111111111112,0.5777777777777777,0.00012078819556543972,0.00010447545361400795,0.15825960336177014,0.15105370496261047,9,9,0.010283188288909369,0.008395233752819992,0,False
12,10,6,0.4,0.3484848484848485,0.001541841412785038,0.0006047054915912087,0.16607979271168988,0.1624084330891549,9,9,0.010615842538752668,0.0062781906038628,0,False
9,6,7,0.4722222222222222,0.4666666666666667,0.0005262594385417192,0.0002294848803843747,0.15763337116912599,0.15410578879230627,9,9,0.005878165376355508,0.0054160717537215415,0,False
11,11,6,0.38181818181818183,0.2727272727272727,0.0015005913935125694,0.0010116371245674025,0.17096399138255308,0.16743695368230685,8,8,0.013067585072528044,0.010089954911656405,0,False
11,10,7,0.4666666666666667,0.45454545454545453,0.0007959262363964141,0.00048760823514505924,0.1693196057845362,0.1578822712057096,9,8,0.012349789489406234,0.008621804543888568,0,False
10,9,5,0.4444444444444444,0.3111111111111111,0.0012092805533952134,0.0004612876757635945,0.16995563714242007,0.16237942122186494,9,8,0.011259310922722292,0.00910467741795774,0,False
10,9,6,0.5777777777777777,0.5,0.00047842675353609176,0.0003146537160546214,0.16445994177535814,0.15460139773640919,9,9,0.011681576347243332,0.0073993389977313265,0,False
10,10,7,0.6444444444444445,0.4666666666666667,0.0006226736603140142,0.00011999370661175876,0.15896661367249604,0.15255400952032222,9,9,0.012862644599281547,0.007869353820119942,0,False
10,10,7,0.5333333333333333,0.28888888888888886,0.0009804927158597527,0.00013723141929103747,0.16132102868574746,0.15835233751425312,9,9,0.008980519967765702,0.007952393198161486,0,False
10,7,5,0.2857142857142857,0.26666666666666666,0.001344003932073128,0.00033680671442011745,0.17198734046578829,0.15703180212014134,9,8,0.01133849148683494,0.00608959079276883,0,False
11,10,6,0.6,0.21818181818181817,0.0017249680012160114,0.00020856762070986976,0.17130668676866145,0.15258427309212433,9,8,0.014997207831166738,0.011924833843767484,0,False
12,9,5,0.4393939393939394,0.3333333333333333,0.0009114957556214406,0.0006175748658743184,0.16605496969193723,0.15942283163265306,9,8,0.013806561882400559,0.007924652368791096,0,False
11,10,6,0.4888888888888889,0.21818181818181817,0.0019327351337276623,0.0003330708350008865,0.1675211097708082,0.16174377224199288,9,9,0.010925469712792563,0.010418119169648526,0,False
10,9,7,0.4722222222222222,0.4444444444444444,0.0006480470621350831,0.0004975833923983172,0.16165747821447626,0.15915385350014324,9,9,0.0116191671670183,0.007021603814040176,0,False
10,9,7,0.37777777777777777,0.25,0.0007702591111970481,0.0005970086998820163,0.16150864157648198,0.1596595717502036,9,8,0.009923048879686416,0.005233369916695244,0,False
11,8,6,0.4909090909090909,0.35714285714285715,0.000643423263603676,0.0006243258348809158,0.16538754176453074,0.16079957544666548,9,9,0.012247011023261752,0.006434433596709072,0,False
9,8,7,0.4642857142857143,0.4444444444444444,0.0004847435173607416,0.0004391387665981797,0.16175162172218,0.1574472105437196,9,9,0.009498616667119934,0.008637091865833538,0,False
9,9,6,0.5277777777777778,0.4444444444444444,0.0004274190764834897,0.00019423162452096443,0.16365511146027692,0.16263296574607203,9,8,0.009836475066511866,0.009675524515756498,0,False
11,8,7,0.6071428571428571,0.32727272727272727,0.0011409185799969065,7.726987115080603e-05,0.1661570673668118,0.1503812546058865,9,8,0.012066049594782696,0.005746591151456398,0,False
9,8,7,0.6944444444444444,0.4642857142857143,0.0003775236345696511,8.654577441021708e-05,0.15304669921785316,0.14757800277474392,9,9,0.009602200552684969,0.004145393708172378,0,False
12,9,6,0.5,0.4090909090909091,0.0008902320834203647,0.00015738150227058063,0.16268324032344664,0.15763585628478188,9,9,0.012918932803681142,0.006623377499961316,0,False
10,9,6,0.4444444444444444,0.3333333333333333,0.0011114060318414547,0.0004262815251071479,0.1674930483433281,0.16377037097698796,9,9,0.011644569128077797,0.008978002708792843,0,False
10,10,6,0.4666666666666667,0.4444444444444444,0.0006555286040693224,0.0004377301558181184,0.1619533527696793,0.16107155514030735,9,9,0.013836977723916594,0.010738341540377554,0,False
11,10,6,0.4888888888888889,0.41818181818181815,0.000599532924827675,0.00042499346979021685,0.15957548675390998,0.15625146500398482,9,9,0.008154342645548388,0.007008950841541164,0,False
11,10,7,0.45454545454545453,0.35555555555555557,0.0008933016254814302,0.0006116623058668893,0.16898480674654814,0.16115982206176263,9,8,0.013893482325545551,0.009190372516679616,0,False
10,9,6,0.4722222222222222,0.3111111111111111,0.0009159334522894575,0.0004943800108340061,0.16409827187238443,0.1579870437667878,9,9,0.010770088253259265,0.009066834101953603,0,False
11,10,7,0.509090909090909,0.4222222222222222,0.0006585404723594285,0.0005920553980113775,0.16184587494537156,0.15921213954747385,9,9,0.011086403913927678,0.010710980902411406,0,False
10,10,3,0.4444444444444444,0.4222222222222222,0.0006406081815496314,0.00042855908955366897,0.16320901003835794,0.14973942733916376,9,8,0.0102448297219383,0.0068700793160636625,0,False
8,8,7,0.75,0.2857142857142857,0.0007730366340739124,4.0526118095738874e-05,0.16450052645433008,0.14811577887065236,9,8,0.008427391187577366,0.005598530702043869,0,False
10,8,6,0.6444444444444445,0.5,0.0002146293656621759,0.0001502377353204711,0.1596595717502036,0.15820701876522894,9,9,0.012075316177562516,0.006836837331916139,0,False
11,8,7,0.6071428571428571,0.36363636363636365,0.0010104304323931598,0.00032601078715800214,0.16739770977030738,0.1500270075621174,9,8,0.012293919810786605,0.00990253992194779,0,False
11,9,4,0.4444444444444444,0.34545454545454546,0.001115961710983315,0.0003848780241766123,0.16599156678508584,0.15728375253645416,9,9,0.007944201973914497,0.0068978633365935705,0,False
9,8,7,0.5,0.3888888888888889,0.0004958485956920582,0.0003847027263244808,0.16217136740353894,0.152805794975243,9,9,0.01250661796188915,0.0047689755972546875,0,False
12,10,6,0.4444444444444444,0.2727272727272727,0.0023672355695463295,0.000757980943601651,0.17431400578780376,0.16712072337082784,9,8,0.011724611367339538,0.008606359904126745,0,False
9,8,7,0.5555555555555556,0.5357142857142857,0.0002772617941224633,0.00011881327558489752,0.16081250603107208,0.15565310792509224,9,9,0.011294624586772823,0.00819822330179795,0,False
10,8,6,0.5357142857142857,0.28888888888888886,0.001034448008320317,7.154206270269688e-05,0.16130020971124376,0.14200704425382038,10,9,0.007350606625859609,0.0061787405474185006,0,False
10,10,6,0.5333333333333333,0.17777777777777778,0.0026560229983349486,0.0005784890277065123,0.1743991348937803,0.16230825420014608,9,8,0.010979151543515116,0.009769057002899095,0,False
10,9,8,0.5777777777777777,0.4722222222222222,0.00019870445761041895,0.00010767847081760407,0.15394208119717334,0.14313116420217867,10,9,0.008065398991001022,0.007900332100695302,0,False
11,9,7,0.41818181818181815,0.3888888888888889,0.000666138480964776,0.0005107614735430817,0.1618720758932185,0.1552254098360656,9,9,0.009027305271304586,0.0073123932012862745,0,False
10,8,6,0.5111111111111111,0.39285714285714285,0.00040269425793065404,0.0004017173607722421,0.1635935275928077,0.15455838253933904,9,9,0.00829188261102703,0.006326512158865676,0,False
9,8,5,0.5714285714285714,0.3888888888888889,0.0005381568819372562,6.738940397676591e-05,0.16435721682528726,0.15041292477097343,9,9,0.006723842962397295,0.0060092200921576374,0,False
10,8,5,0.5714285714285714,0.4888888888888889,0.0007594175500214945,0.0001487219777122097,0.1635881746642017,0.16026093088857546,9,9,0.01762233955851881,0.0092187388611299,0,False
10,9,7,0.6,0.16666666666666666,0.0012744118116120853,0.00016254886345687104,0.1694688315650317,0.1577228847245883,9,8,0.017150511951221938,0.010938760224563802,0,False
10,9,7,0.4222222222222222,0.3888888888888889,0.0007308634429946516,0.000604727411488283,0.16539574890414357,0.1593288398106984,9,8,0.012778784391617738,0.008114470864742873,0,False
9,8,6,0.5,0.3611111111111111,0.0006166858132911532,0.0004229760012567386,0.1595271143445173,0.15255168205049965,9,9,0.007598330833856362,0.004917331536162203,0,False
10,9,7,0.4166666666666667,0.3111111111111111,0.0009503696917366305,0.00045288010090312246,0.16498366498366498,0.15789473684210525,9,9,0.01294983952875811,0.008767564382290646,0,False
8,7,9,0.6428571428571429,0.5238095238095238,2.6261450533021017e-05,2.4205524560686686e-05,0.14155270534273337,0.13976600830293118,10,9,0.004864653665030636,0.004382517873248484,0,False
10,9,7,0.5277777777777778,0.4222222222222222,0.0005057264535014729,0.00011616667448659625,0.1621845195614092,0.1597743760186635,9,9,0.009887121333477437,0.008262799883949094,0,False
11,11,6,0.4909090909090909,0.4909090909090909,0.0008705724749463284,0.0005076501600675783,0.1683219985186183,0.1568913575597816,9,9,0.02161545025001537,0.01851543798947811,0,False
10,9,6,0.5555555555555556,0.4888888888888889,0.0003065028818338767,0.00021703434307716074,0.16515807208219088,0.15243307518751142,9,9,0.009114675398561709,0.008979569766022521,0,False
10,9,7,0.4222222222222222,0.4166666666666667,0.000486857587194289,0.00048068178765343163,0.1591766560007641,0.15081675440051887,9,9,0.01323538085839736,0.006996475937598467,0,False
10,10,6,0.4666666666666667,0.4666666666666667,0.0007901008802004543,0.00040590472759870064,0.1569332182374637,0.15610997486378042,9,9,0.019289292427292475,0.014450037882554924,0,False
10,10,6,0.5111111111111111,0.37777777777777777,0.0009404959594116206,0.00044226635658175037,0.16692542695447488,0.15901717557251907,9,9,0.016574334416504355,0.011592567111661291,0,False
10,9,7,0.4666666666666667,0.3888888888888889,0.0005319858278080218,0.0004742565408651026,0.1622371495327103,0.1595245692405871,9,9,0.010124156424500626,0.008761450425178,0,False
11,9,7,0.6388888888888888,0.41818181818181815,0.0010178526396837913,0.00010524270818673538,0.1664779727614798,0.1520020674348606,9,9,0.018687256874453897,0.01388359677411857,0,False
10,10,7,0.5777777777777777,0.4444444444444444,0.0006545426973636268,0.00012980036634998392,0.16687806669114458,0.14723248862515276,9,8,0.01479310048792652,0.012952069953180581,0,False
10,10,7,0.5555555555555556,0.4666666666666667,0.00043673372896666483,0.00019369923104756295,0.15738773197336733,0.1564445974277936,9,9,0.014460099272186997,0.012169128171631287,0,False
10,8,6,0.6428571428571429,0.5555555555555556,0.00015154766578605197,9.602364733326502e-05,0.15553205058408126,0.1535779562873424,10,9,0.011533981108190663,0.008278067540806391,0,False
9,8,7,0.6071428571428571,0.5,0.00015494006601065262,7.500421999104436e-05,0.15692090395480227,0.15370780298837852,9,9,0.012286596667283748,0.006144982711314407,0,False
11,10,5,0.5272727272727272,0.4666666666666667,0.0005957006776287419,0.00046241001972685596,0.16175685513224947,0.1616052236031872,9,9,0.013986227677799336,0.011520629928748647,0,False
10,8,7,0.6,0.5714285714285714,0.00010473282784027944,8.930934462987619e-05,0.15903235041511596,0.14989431394006625,9,9,0.009806833696603734,0.00718895576940356,0,False
12,9,7,0.5555555555555556,0.21212121212121213,0.001690330438162354,0.00013844374353851746,0.1680701931319651,0.14879685709608773,9,9,0.012222422927635033,0.006032129488942421,0,False
10,9,6,0.6666666666666666,0.5555555555555556,0.00013127406583142944,6.525703109905773e-05,0.15835233751425312,0.14415050818135947,9,9,0.009184313337408606,0.006259544005538873,0,False
11,11,5,0.45454545454545453,0.41818181818181815,0.000781059721316977,0.0006236540460291508,0.16535472134942947,0.1631770484847496,9,8,0.01442519408298849,0.009047654723871415,0,False
10,9,5,0.6,0.5833333333333334,0.0002636632093515663,0.00014600849740856913,0.16375696036685228,0.15730602227676044,9,8,0.013572378413816583,0.012174012045113753,0,False
10,8,7,0.5714285714285714,0.5555555555555556,0.00024186398082486104,0.000124237365490973,0.15918932688021398,0.15746704672514528,9,9,0.010581753049763706,0.00819526816349333,0,False
10,8,8,0.5111111111111111,0.5,0.0005572411767520344,0.00033339157120283535,0.15507615000465275,0.15417945199142677,9,9,0.012437585075445408,0.008156471719429237,0,False
11,9,3,0.6111111111111112,0.4727272727272727,0.0005039076164336097,0.00012694594913610326,0.15800202262815247,0.1567659094115987,9,8,0.011821826039323427,0.007817878381955676,0,False
10,7,8,0.6190476190476191,0.5333333333333333,0.00017173901356119575,2.5253796791240687e-05,0.1557646472356799,0.14707223439775252,9,9,0.009159211565395333,0.006199079247107034,0,False
11,7,8,0.4909090909090909,0.42857142857142855,0.0004836155578536643,0.0003411639575773773,0.15699481865284975,0.15349308444499024,9,9,0.010618440786552958,0.0058833041166396136,0,False
10,10,7,0.5111111111111111,0.26666666666666666,0.0014838085532838947,0.0003672565066191087,0.16439775081385025,0.1520852979648952,9,9,0.012387816105392434,0.009077255914376922,0,False
11,10,7,0.5777777777777777,0.43636363636363634,0.0010212291626580674,0.00016815580310191713,0.16055171084956407,0.14644970414201183,10,9,0.012097980799291145,0.010186407072571305,0,False
9,9,7,0.5,0.4722222222222222,0.0004261919458043358,0.00014145386321640156,0.1567462494709285,0.15549335199440167,9,9,0.0077175918669889244,0.0071386391298745855,0,False
11,8,7,0.5714285714285714,0.18181818181818182,0.0018202786355966856,0.00010010985225849353,0.17275695848235112,0.15459900737511018,10,8,0.008801284650021111,0.00846223153022077,0,False
10,10,7,0.5777777777777777,0.35555555555555557,0.0008992992184163142,0.00010904467878666373,0.1624717677071316,0.14906304506626514,9,9,0.01888115557052594,0.006259742576016233,0,False
10,9,7,0.4722222222222222,0.4666666666666667,0.00047746301081466917,0.000445532288181908,0.16136789103350332,0.16060586591281442,9,8,0.012781484477538263,0.009036113391169987,0,False
12,9,7,0.5833333333333334,0.3484848484848485,0.0015601013612469793,0.00010742061325038691,0.1660439396203856,0.15729612383589228,9,9,0.010089824490362604,0.008630554862127333,0,False
10,9,7,0.4166666666666667,0.37777777777777777,0.0005709385638916839,0.0005263698562425565,0.16477974983932367,0.16392609472597014,9,8,0.00999231794148146,0.009742320048225667,0,False
11,9,7,0.5555555555555556,0.4,0.0010013374112252838,0.0003065028818338767,0.16836167705000843,0.15243307518751142,9,8,0.012163438970791043,0.008979569766022521,0,False
10,9,7,0.5277777777777778,0.37777777777777777,0.0006740824704266753,0.0005033548176135676,0.16472274389641198,0.1616,8,8,0.009475138709617569,0.008556630647504414,0,False
11,8,4,0.42857142857142855,0.2909090909090909,0.001888309484574476,0.00041886596625197127,0.170132035663241,0.15990468727511153,9,8,0.015384687550064021,0.01104813678292248,0,False
9,9,7,0.6111111111111112,0.5555555555555556,8.473973801490668e-05,7.203051508503525e-05,0.15643725456451335,0.15566280065384916,9,9,0.011087488438175674,0.007876450896662994,0,False
9,8,6,0.5555555555555556,0.5,0.00023869851219932405,0.00014132649072821096,0.16254043597704698,0.15308184573930617,9,9,0.011562579036571414,0.00412574339944855,0,False
9,8,6,0.6111111111111112,0.5357142857142857,0.00016567517868784336,0.00010361697603128793,0.16136007875159358,0.15534357667749002,9,9,0.007527362637686488,0.007252234189358183,0,False
