@relation grafo
@attribute degree_H numeric
@attribute degree_L numeric
@attribute short_path numeric
@attribute clustering_H numeric
@attribute clustering_L numeric
@attribute betweenness_centrality_H numeric
@attribute betweenness_centrality_L numeric
@attribute closeness_centrality_H numeric
@attribute closeness_centrality_L numeric
@attribute eccentricity_H numeric
@attribute eccentricity_L numeric
@attribute eigenCentrality_H numeric
@attribute eigenCentrality_L numeric
@attribute common_neighbors numeric
@attribute has_edge {True,False}


@data
12,6,4,0.0,0.0,0.0002351902759960147,5.412585024831491e-05,0.2800683435101675,0.27936410371032633,5,5,0.0047880293177325495,0.004241062089613764,0,False
8,6,4,0.0,0.0,0.00011803427235497729,4.177747728851725e-05,0.28824699472455245,0.24729799915910272,5,5,0.007937200896956636,0.0009262760961230229,0,False
4,4,4,0.16666666666666666,0.0,5.519215155126465e-05,3.4791821001495025e-05,0.28217067389095835,0.27890435413238124,5,5,0.006487484574948932,0.005155120790596839,0,False
6,5,5,0.0,0.0,3.289666294309348e-05,1.1823718740412539e-05,0.248268156424581,0.23527612414409751,6,5,0.0008874478537467334,0.0004735980782112854,0,False
18,5,4,0.0,0.0,0.0005653972134888512,5.1810791397006264e-05,0.29890589501375103,0.27648278722521774,5,5,0.011364854036606654,0.003977041355252191,0,False
12,7,4,0.0,0.0,0.00012692393058854,2.4513278735641058e-05,0.264369943419174,0.2495507637017071,5,5,0.002575693180697562,0.0011516496576218168,0,False
10,7,4,0.022222222222222223,0.0,9.544021393483996e-05,4.9734469842101445e-05,0.2738626715236504,0.2640557741569176,5,5,0.0036916188862277832,0.0022257351648958344,0,False
7,5,5,0.0,0.0,3.550350471665159e-05,2.164567298836208e-05,0.26049237983587337,0.24756127754394652,5,5,0.001808722162279962,0.0008809333830147805,0,False
6,5,3,0.0,0.0,4.5914991281459343e-05,2.1679518523439626e-05,0.2800134419894144,0.2640766955419396,5,5,0.004932055170184461,0.0024198006798626004,0,False
45,9,3,0.007070707070707071,0.0,0.0026018328701215253,5.6941564042939155e-05,0.3216146670955291,0.26297241143518396,5,4,0.025383849573220388,0.002112444784142851,0,False
12,8,3,0.0,0.0,0.0001746007024716317,4.864652757311497e-05,0.27874107939339876,0.27111520837287495,5,5,0.005138320281627662,0.0038074373567820686,0,False
8,5,4,0.0,0.0,7.807561733484608e-05,2.9578187260015335e-05,0.2747430895202506,0.2633048057932851,5,5,0.003682399628930339,0.0022527197713537537,0,False
12,9,4,0.027777777777777776,0.0,0.00017439025738012341,0.00010174359476310844,0.27518921150405945,0.26923180484127196,5,5,0.003908194464678918,0.0031132824071802775,0,False
8,6,4,0.0,0.0,0.00013100392018535934,2.387368793870712e-05,0.2840947834981248,0.2506203473945409,5,5,0.006869943620463497,0.0010545693691192278,0,False
9,6,4,0.0,0.0,7.088382041066123e-05,3.40716063860538e-05,0.26251673711570267,0.25555243182457127,5,5,0.0020200714920880895,0.001414775085351788,0,False
6,5,5,0.0,0.0,5.058663012930736e-05,1.7801814110449442e-05,0.29007832898172325,0.2430894901903581,5,5,0.00918400229020025,0.0006038365313862779,0,False
11,5,4,0.0,0.0,0.00012593315261596105,4.57523692113755e-05,0.27071150097465885,0.2677395169496064,5,5,0.003526653664084228,0.0025332041770855488,0,False
14,5,3,0.0,0.0,0.0001437011704111308,9.791822305184728e-05,0.28170958471854396,0.2604788079297679,5,5,0.005163802637134955,0.0017574742705792556,0,False
5,5,4,0.0,0.0,1.685778006516459e-05,8.59685017240836e-06,0.2551546391752577,0.2502690661527295,5,5,0.0014173951693170557,0.0012196081303234145,0,False
22,14,4,0.0,0.0,0.0005820426843817391,0.00015890371987811142,0.3002251914127008,0.2648180518035913,5,5,0.011912664693975951,0.001987829790076385,0,False
9,7,2,0.047619047619047616,0.0,0.00014590403522841565,0.00011424014413452447,0.27486392874814447,0.27205202154867497,5,5,0.004407833571846957,0.0032404674076026295,1,False
15,9,3,0.0,0.0,0.00026973360983522347,5.530067838269675e-05,0.2781053568448573,0.2496442214066362,5,5,0.0038843957302957203,0.0009036456326803879,0,False
18,5,4,0.1,0.0,0.00040707528083506176,2.250858419095994e-05,0.2826172979084228,0.26286179973185414,5,5,0.0047416361622595925,0.002308892779137124,0,False
5,5,4,0.0,0.0,3.1813027865405325e-05,1.3937390117785294e-05,0.2591623036649215,0.23893044039284092,5,5,0.0019338001847679454,0.0005625937240469002,0,False
9,8,5,0.0,0.0,6.30911723537644e-05,5.0550139227359204e-05,0.2589475319832185,0.2568126364453576,5,5,0.0019288213961654677,0.0017665499948970032,0,False
6,5,3,0.0,0.0,6.029397863278078e-05,4.61929651746955e-05,0.2729655210067975,0.2668249986657416,5,5,0.003260473485409699,0.0025741412365314627,0,False
53,5,3,0.010159651669085631,0.0,0.003955254154694557,5.762446419992139e-05,0.3384328989676764,0.2793953280429194,5,4,0.04503896001933827,0.005203079648392466,0,False
12,11,3,0.0,0.0,0.00022395033793661413,0.00016438037713578538,0.2783066132264529,0.2701337295690936,5,5,0.005418910108203478,0.0024744333143188685,0,False
7,5,4,0.1,0.0,0.00013428471555516425,5.769170493861605e-05,0.28618449297346804,0.28427247398646727,5,5,0.007053847362747951,0.006719916651110777,0,False
12,4,4,0.0,0.0,0.00035835147958338437,2.3569964338940665e-05,0.29152453424298086,0.24953830796106813,5,5,0.008311337259533431,0.000960122645043522,0,False
23,6,3,0.015810276679841896,0.0,0.0009802299997020692,1.6086760120048506e-05,0.3132616936620821,0.255840135097101,5,5,0.017408735313030256,0.001751428431600058,0,False
10,7,4,0.0,0.0,7.710088740051356e-05,4.021472053182952e-05,0.26284107039587823,0.2562203715566944,5,5,0.0024980322928450866,0.0013591763330951848,0,False
8,8,4,0.0,0.0,8.393527894845162e-05,3.634500602719275e-05,0.27568238213399504,0.25268504713047435,5,5,0.005123558546433111,0.00139370810377148,0,False
8,6,4,0.0,0.0,6.840385780430943e-05,2.983270667495655e-05,0.26467785483614803,0.2606485584693186,5,5,0.0021977098696440915,0.0018718948884491628,0,False
6,5,4,0.0,0.0,7.521266383677667e-05,5.604403556745577e-05,0.28956589730966376,0.2593639759286159,5,5,0.009161922370253242,0.0018715576214708035,0,False
7,4,4,0.0,0.0,0.0001538179723380378,5.776074425136214e-06,0.2783995990644838,0.24381858083394295,5,5,0.00486634734398199,0.0007845215627308613,0,False
13,8,4,0.0,0.0,0.00013437955193419096,4.0592472454710344e-05,0.2694131594546532,0.2598695324479559,5,5,0.003365916595725358,0.002214367832387395,0,False
5,4,3,0.0,0.0,0.0001015071982986056,2.5595749095422937e-05,0.2953216374269006,0.26144594064583604,5,5,0.01346966729654408,0.0019465935002453477,0,False
18,6,2,0.006535947712418301,0.0,0.000574333892038635,8.283413717724912e-05,0.29405364074814727,0.284022155943758,5,5,0.00834499217930191,0.005944468105267019,1,False
5,5,4,0.1,0.0,4.187293876078323e-05,3.7785353244664766e-05,0.2783066132264529,0.2691013806281454,5,5,0.004937444894966003,0.002956664160557173,0,False
21,7,4,0.009523809523809525,0.0,0.0009984012007639195,4.664028589533346e-05,0.31002728512960437,0.26143910474297966,5,5,0.020450379138036795,0.0018929669847694223,0,False
6,5,4,0.0,0.0,5.993662524494396e-05,9.677897954380204e-06,0.2666328897896056,0.2422766591553391,6,5,0.002722968565401778,0.0007040563858567801,0,False
8,6,4,0.0,0.0,9.176247228919857e-05,4.847875471830811e-05,0.27333114646547485,0.26495137656005724,5,5,0.003617436062921731,0.002329043350828905,0,False
5,5,4,0.0,0.0,6.488778067308332e-05,1.9952424874735158e-05,0.27419310609592235,0.2557812340120741,5,5,0.003692352641920782,0.0015632726312170254,0,False
10,8,4,0.0,0.0,7.770242218062905e-05,6.841160774688733e-05,0.2661927961025477,0.25801207617278216,5,5,0.002519968857941374,0.0016844400581041967,0,False
11,5,3,0.1,0.01818181818181818,0.00019426662824508309,4.759471858128123e-05,0.2898849041834575,0.2708288190682557,5,5,0.008312174964917143,0.0032975963543072665,0,False
6,5,4,0.0,0.0,5.97108301645032e-05,2.9626747084635685e-05,0.27073349037446187,0.2583320415439467,5,5,0.0033854422425434734,0.0016132791041122683,0,False
6,5,4,0.0,0.0,8.880404086702469e-05,3.774490044493128e-05,0.26860980523841504,0.2576597005694849,5,5,0.002490967078144152,0.0016509423826796248,0,False
29,8,3,0.007389162561576354,0.0,0.001601782127510737,0.00015124803559104114,0.31710643156158824,0.28331397160910093,5,5,0.02221942568750754,0.005527872119260873,0,False
20,6,4,0.0,0.0,0.0005441903001814693,4.866172138847748e-05,0.2920353982300885,0.26994411597959017,5,5,0.0073367115955195504,0.003617521197027664,0,False
14,12,4,0.0,0.0,0.000187083548322727,0.00016814008059279904,0.2718670980722695,0.26439091461963565,5,5,0.002954064306321709,0.0022744722191279034,0,False
5,4,3,0.2,0.0,5.694842787299544e-05,3.401398456765449e-05,0.29538270656701426,0.28698122955054245,5,5,0.013677206152177126,0.006480832955632623,0,False
7,6,4,0.06666666666666667,0.0,6.795153788008632e-05,5.4236495169672654e-05,0.2818684106669674,0.2578523905307133,5,5,0.0060762496168545255,0.0016720223353614526,0,False
16,4,4,0.0,0.0,0.00035456709806206777,1.0187915657894599e-05,0.28344246959775493,0.2356531781009168,6,5,0.005318213088096829,0.0005756412857824316,0,False
11,4,4,0.16666666666666666,0.0,6.23238395541924e-05,4.068579455506166e-05,0.2901540872290415,0.259916818299974,5,5,0.008714693597160941,0.0017866860967185089,0,False
7,5,4,0.047619047619047616,0.0,0.00015295781824674166,1.5715669166578717e-05,0.2961087420042644,0.2537752848912464,5,5,0.013949543132266578,0.001370779313627512,0,False
8,7,4,0.0,0.0,0.0001805637346457901,5.2125968791489956e-05,0.27581165696632004,0.25543492144590624,5,5,0.00421181760207442,0.001467827254551047,0,False
26,4,3,0.0,0.0,0.0007619121094847008,2.4913870639123828e-05,0.29502537471969786,0.2670673076923077,5,5,0.0095137790381216,0.002652634233463469,0,False
7,6,4,0.0,0.0,7.685253853553442e-05,4.580175751495923e-05,0.26629204506112014,0.25960639734136465,5,5,0.0021700567427016954,0.0015153637831121086,0,False
129,6,3,0.004602713178294574,0.0,0.013524295729027129,0.00010239037258450417,0.35563380281690143,0.28213882618510155,5,4,0.06936501618710375,0.0052444116094646515,0,False
7,6,4,0.0,0.0,6.69363354597826e-05,2.6113317560986376e-05,0.2700680639585134,0.24931431705979154,5,5,0.0032945541169989334,0.00111510900238652,0,False
15,15,4,0.0,0.0,0.00024467952608970525,0.000227736986136869,0.27656690822592245,0.2712181625844251,5,5,0.004000273661114113,0.0027277694814464427,0,False
9,9,2,0.027777777777777776,0.0,0.00023332753833688565,0.00023080568353104418,0.2999729997299973,0.29009516072879193,5,5,0.010895875681898539,0.009563490310251041,1,False
10,6,4,0.0,0.0,0.00017212929135760154,3.684336193086158e-05,0.26590256355706837,0.24928945400149588,5,5,0.0026686558755420935,0.0010194018626429242,0,False
10,5,4,0.0,0.0,0.00016888542949031922,1.7438174184684357e-05,0.29016250725478815,0.25210528969794765,5,5,0.008818938886832134,0.0013091464629054654,0,False
11,5,4,0.0,0.0,0.00028152080565763804,4.989604089058954e-05,0.2876085830984295,0.2769959554545958,5,5,0.006615981692731363,0.004809348457359696,0,False
7,5,4,0.0,0.0,4.102589402978117e-05,3.391006194281589e-05,0.2597750123405471,0.25967381706747,5,5,0.002721427997936155,0.0017784316807240477,0,False
6,5,4,0.0,0.0,2.1822243787442692e-05,1.7803981473520615e-05,0.26442587401491513,0.24582063133051432,5,5,0.0025618759919430276,0.0007362167397986127,0,False
14,7,3,0.0,0.0,0.0003410924768862368,0.00014217022455164567,0.2926850686415127,0.283458540042523,5,5,0.007934213884738571,0.006245340065917457,0,False
6,5,4,0.0,0.0,4.8111455135339485e-05,1.028644637386656e-05,0.27123287671232876,0.2389875475035254,6,5,0.00333910774774883,0.0005456889758447233,0,False
26,7,4,0.006153846153846154,0.0,0.0008667768054537421,7.43212757976738e-05,0.291958654519972,0.25865280148998915,5,5,0.00861615933993703,0.0015650711132485589,0,False
9,8,3,0.0,0.0,0.00020103608149558565,0.00010342613567369099,0.28848817080207734,0.2810760667903525,5,5,0.008100978707186521,0.005005312656291063,0,False
45,7,3,0.005050505050505051,0.0,0.002712755370041684,5.052990050086833e-05,0.3273638030382399,0.2671672099609897,5,4,0.03232282114251715,0.002544464444241378,0,False
9,7,4,0.0,0.0,5.7787278106327275e-05,5.648464299733132e-05,0.26244094488188974,0.25705691809347525,5,5,0.002205042232605871,0.0015849544129501788,0,False
5,3,4,0.1,0.0,9.136065986639038e-05,6.0148298838071585e-06,0.30036949142359337,0.240620863915293,5,5,0.01225855773040993,0.0007118923770701082,0,False
9,7,4,0.0,0.0,8.916356301426745e-05,2.6466739310166855e-05,0.258125306554457,0.25775268734049955,5,5,0.0020387586986550473,0.001412853389780011,0,False
12,7,3,0.045454545454545456,0.0,0.0003174957819357127,7.41396126176595e-05,0.29977514615499923,0.26704590978286996,5,5,0.012194365976636527,0.002556728252789037,0,False
5,5,3,0.0,0.0,6.49091466455809e-05,2.4345932811927237e-05,0.2922915022362536,0.25949186411647157,5,5,0.010084273791738296,0.0017144941851197858,0,False
5,4,5,0.0,0.0,2.6281878779215125e-05,8.782744930682758e-06,0.26334641417998894,0.23156017692966815,6,5,0.0021799931796203293,0.00045120317423390227,0,False
7,4,4,0.0,0.0,4.3250836177997585e-05,1.6318665490139787e-05,0.249500948198423,0.24576021235805928,5,5,0.000970529931940611,0.0007169356352105032,0,False
5,5,2,0.0,0.0,4.0767916335821076e-05,3.391006194281589e-05,0.27490927086770045,0.2597750123405471,5,5,0.004132595388770034,0.0017784316807240477,1,False
17,6,3,0.007352941176470588,0.0,0.0007364768073977586,2.3535131925826624e-05,0.30901168180975336,0.2643979057591623,5,5,0.018844056562730527,0.002306057242301739,0,False
6,5,4,0.0,0.0,8.723440357562241e-05,1.6015306522279775e-05,0.27025054731208953,0.2661715380929564,5,5,0.0034347421607012923,0.002519492745465185,0,False
11,6,3,0.01818181818181818,0.0,0.00013489770279586578,5.1358547366031907e-05,0.27180797564356973,0.26211072664359863,5,5,0.0030317432656687218,0.0019945376863004763,0,False
6,6,4,0.0,0.0,9.597828383873444e-05,7.555842626632238e-05,0.2760400850288491,0.2570437017994859,5,5,0.004202735312728659,0.00149845831392781,0,False
23,5,3,0.2,0.011857707509881422,0.0009634001995598405,6.139055281056746e-05,0.3025507579654452,0.2969000534473544,5,5,0.01513455392033272,0.012138053707426762,0,False
7,6,4,0.0,0.0,4.6738397271609095e-05,4.2198600320670193e-05,0.26875419970434083,0.2626822540391436,5,5,0.002972510283966229,0.0025758048203026597,0,False
13,5,4,0.0,0.0,0.00014917590533321866,3.93991608757069e-05,0.27138010584882616,0.26193220516581966,5,5,0.0030853272514599706,0.0018384601394544281,0,False
14,5,4,0.0,0.0,0.00038191712206897674,1.947874065349248e-05,0.30024322133141157,0.24497145797094347,5,5,0.011952434893693164,0.0009542136539906918,0,False
5,5,4,0.0,0.0,0.00010087902407274638,1.5807451615919564e-05,0.2911679916135232,0.2522833930463743,5,5,0.009577764571864975,0.001246296112319144,0,False
7,6,4,0.0,0.0,0.00013839985076120212,3.590703476674797e-05,0.28319361051319814,0.25881348035409224,5,5,0.006561485029074886,0.0016738915279161817,0,False
6,6,4,0.0,0.0,8.99849369294834e-05,3.474617059557652e-05,0.29097311139564663,0.2619459289531594,5,5,0.008800201922487294,0.0020475488660934285,0,False
7,6,3,0.0,0.0,0.00010683448035035956,5.4265758980384485e-05,0.2808234567207774,0.27807442015684963,5,5,0.005528649941686712,0.005030737062255829,0,False
9,8,3,0.05555555555555555,0.0,0.00019633457474585217,0.00017461086691383004,0.29177122847971987,0.27954373899186447,5,5,0.009338465710041603,0.005228577226873157,0,False
14,10,3,0.0,0.0,0.0003580128375355058,0.00018676096772892882,0.29086307705733483,0.28712956581667815,5,5,0.007712694504750626,0.006936160353498247,0,False
18,6,4,0.006535947712418301,0.0,0.0008466926898220125,3.095270693592327e-05,0.308145089216925,0.2652606446478313,5,4,0.01488789239012492,0.0025702847043502248,0,False
25,7,3,0.047619047619047616,0.0033333333333333335,0.0012405728056845407,0.00013087569453993996,0.3146714501510574,0.2844746649975817,5,5,0.019554372028791574,0.006741966260708337,0,False
131,8,3,0.0024662360540223137,0.0,0.014132891576002246,6.702559688963273e-05,0.35546944434569305,0.2579721362229102,5,4,0.058660401602917876,0.0014384043511342615,0,False
9,4,3,0.16666666666666666,0.027777777777777776,0.00016781491090752626,5.382867327010325e-05,0.2921804687043422,0.2806421735103427,5,5,0.009368425651773923,0.006125154433116284,0,False
12,10,4,0.0,0.0,0.00021854614548812726,8.497582620362535e-05,0.27423070594043114,0.2653591995966137,5,5,0.0033544512113033616,0.002713991430608195,0,False
8,6,3,0.0,0.0,0.00010711780358463502,2.917453584035688e-05,0.2727198341697578,0.26481103842792447,5,5,0.0041450115041571645,0.0025986500958187437,0,False
7,3,4,0.0,0.0,5.081464939504236e-05,5.305620727712111e-06,0.2684223242329065,0.2391304347826087,6,5,0.0033549267393261275,0.0006356909685106349,0,False
7,5,3,0.0,0.0,0.00010176122302353076,1.5101050724550502e-05,0.2768655683234113,0.2533573202250038,5,5,0.0042479003502528395,0.0014892321013452966,0,False
10,6,4,0.044444444444444446,0.0,0.00018457858688253882,4.523406747489089e-05,0.2729953313129658,0.25106083812489016,5,5,0.0042317264424262015,0.0009429281715143694,0,False
8,8,4,0.0,0.0,9.597308528668304e-05,9.340225090196476e-05,0.27701130319148937,0.26495137656005724,5,5,0.004344641155364709,0.0026776362396116224,0,False
11,5,5,0.0,0.0,9.234045056568712e-05,1.5412115547336033e-05,0.26928981174759636,0.24352760661487127,5,5,0.0031384598280251416,0.0007225511404781799,0,False
12,5,4,0.015151515151515152,0.0,0.0003208077715311684,1.989701532373662e-05,0.3032757051865332,0.25265312310491206,5,5,0.01620272825085532,0.001136728029562989,0,False
9,8,3,0.0,0.0,0.00012393701353018147,0.00011576806529088803,0.27857799570946984,0.27317432997295304,5,5,0.004560681553555587,0.003328585455774339,0,False
15,5,4,0.0,0.0,0.0004839358124309551,1.4659265457151977e-05,0.3032389155091891,0.2460081190798376,5,5,0.012424677684620404,0.0009280077024310469,0,False
14,5,4,0.01098901098901099,0.0,0.00042464431098475987,1.829041985038213e-05,0.2970058813045803,0.25946492980771724,5,5,0.010414016739324955,0.001983836035352982,0,False
9,4,5,0.0,0.0,8.196381508784942e-05,1.3959363743953177e-05,0.25742752690386694,0.24707801032889373,5,5,0.0016961585619385954,0.000877608285053242,0,False
14,7,3,0.0,0.0,0.0001481144539671767,8.493706748394403e-05,0.27433604038630377,0.27356296681349346,5,5,0.0048371761349733,0.0037990375824368114,0,False
97,5,4,0.002147766323024055,0.0,0.009138355831058986,2.0222273229746622e-05,0.34577080019365103,0.25098521549235675,5,4,0.04581587610637592,0.0011812491718541027,0,False
8,6,3,0.0,0.0,4.668161037281296e-05,2.3500712313451403e-05,0.263631090487239,0.2583520657313387,6,5,0.002386563755323691,0.0016719811177574831,0,False
6,6,4,0.0,0.0,2.878069436366418e-05,2.357300371459586e-05,0.2558139534883721,0.25531751908689326,5,5,0.0014107546505025277,0.0013757243241587166,0,False
11,9,4,0.0,0.0,0.00014343687495354778,5.305050950512045e-05,0.2629447497830489,0.26054668160617034,5,5,0.0020765829832924605,0.0018585859050184706,0,False
14,9,3,0.02197802197802198,0.0,0.0005058460234215027,3.9947445393282554e-05,0.30170176814917626,0.25930344130079613,5,5,0.01334859091659411,0.0018446182153449187,0,False
17,9,3,0.0,0.0,0.00021514375588521886,0.00014795514471901175,0.29453870625662776,0.27023593956920083,5,5,0.011089503650415188,0.003269359138379784,0,False
27,11,3,0.005698005698005698,0.0,0.0010775583498559903,0.00014719076773970209,0.3008303748721343,0.27489415516577775,5,5,0.010618418645270015,0.0038901728208998606,0,False
6,5,4,0.0,0.0,2.647744398583142e-05,2.304180069013982e-05,0.26072331881828376,0.2515978058477178,5,5,0.001957075178615099,0.0015473483022657515,0,False
37,5,4,0.0045045045045045045,0.0,0.001931193312410683,1.2131187791957645e-05,0.32053213656034624,0.24923974275886135,5,4,0.023031413132466014,0.0009813279173862576,0,False
10,8,3,0.03571428571428571,0.022222222222222223,0.0001743361315281902,0.00011717712849280531,0.2763757981149286,0.26873253063857233,5,5,0.004218962541167622,0.0032587640865052604,0,False
5,4,4,0.0,0.0,6.87978139058323e-05,1.000583570955587e-05,0.28163023884632715,0.24052246704512653,6,5,0.005750745113490763,0.0006830466463903658,0,False
12,5,4,0.0,0.0,0.00013237078396258987,1.6203385598757277e-05,0.2691086231025945,0.24803413290997942,5,5,0.003806392128844776,0.001033247301980248,0,False
5,5,5,0.0,0.0,2.27225746310751e-05,2.0477789262820746e-05,0.25986277873070324,0.2324970353663357,6,5,0.0018835564392227905,0.00044903419856664914,0,False
56,5,3,0.004545454545454545,0.0,0.0039142683416832445,1.770439756426897e-05,0.3308845428372878,0.25805868841458696,5,4,0.0331568143357305,0.002295796363533599,0,False
7,6,3,0.06666666666666667,0.0,0.00014120524357340845,8.399834707963702e-05,0.2920098125109515,0.2888632095912177,5,5,0.0086332752559489,0.008378377265438892,0,False
11,6,3,0.0,0.0,0.00018487730826160855,8.910740015834992e-05,0.2942180373694277,0.2861926841834106,5,5,0.009799248103227048,0.006940747446652773,0,False
8,6,4,0.03571428571428571,0.0,0.0001181661038589084,5.4000708695152996e-05,0.2852212111703797,0.260458452722063,5,5,0.006972963771731714,0.0017911321592921907,0,False
